loan_id,customer_id,loan_amount,loan_date,loan_status,repayment_history,interest_rate,loan_purpose,collateral,default_risk,repayment_rank
1410,911,83162,2023-09-28,Closed,2,7.96,"Business Expansion",None,Low,2418
1411,449,320504,2021-01-06,Closed,2,10.47,Medical,None,Low,2418
1421,192,185242,2023-06-02,Defaulted,2,12.07,Education,None,Low,2418
1426,325,11000,2020-01-19,Approved,2,4.04,"Home Renovation",Car,High,2418
1428,649,199241,2023-07-17,Approved,2,11.41,"Business Expansion",None,Medium,2418
1441,931,80192,2022-11-07,Closed,2,7.41,Medical,None,Low,2418
1457,187,297093,2021-07-09,Rejected,2,8.22,Medical,Car,High,2418
1465,343,231338,2023-08-09,Closed,2,8.79,Education,None,High,2418
1475,840,298915,2024-07-01,Closed,2,7.09,Education,Car,Low,2418
1480,709,337182,2022-03-24,Approved,2,8.41,Medical,House,Medium,2418
1491,621,443466,2023-10-11,Defaulted,2,7.21,Education,None,Low,2418
1509,708,270084,2024-04-03,Closed,2,6.42,Education,None,Medium,2418
1510,306,101678,2022-07-26,Defaulted,2,6.21,"Business Expansion",Car,Medium,2418
1518,282,456363,2024-06-23,Closed,2,9.62,Education,None,High,2418
1532,572,185277,2021-12-10,Approved,2,4.97,"Business Expansion",House,High,2418
1539,710,159610,2021-05-03,Defaulted,2,8.26,Medical,Car,Medium,2418
1550,694,307491,2023-02-16,Closed,2,7.54,Medical,Car,Low,2418
1556,441,454128,2021-02-20,Approved,2,9.14,"Home Renovation",None,High,2418
1570,381,67385,2021-07-06,Closed,2,10.62,"Business Expansion",Car,High,2418
1581,808,436448,2024-10-23,Approved,2,4.91,"Home Renovation",House,High,2418
1585,51,422263,2021-04-08,Rejected,2,9.28,Education,House,Low,2418
1587,441,77751,2023-07-20,Approved,2,7.83,"Home Renovation",None,Low,2418
1596,296,255733,2020-06-13,Closed,2,8.83,"Home Renovation",None,Medium,2418
1607,276,315553,2024-04-20,Approved,2,4.98,"Business Expansion",House,Low,2418
1669,499,207809,2024-11-02,Approved,2,6.87,Education,None,High,2418
1673,492,90881,2023-02-21,Defaulted,2,6.77,Medical,Car,High,2418
1676,847,273151,2022-01-31,Defaulted,2,8.34,Medical,House,Medium,2418
1695,785,35103,2022-03-09,Defaulted,2,10.56,"Home Renovation",House,Medium,2418
1696,108,174673,2024-07-14,Rejected,2,6.72,Education,None,High,2418
1700,960,495124,2023-08-28,Rejected,2,6.12,"Home Renovation",None,High,2418
1711,508,42320,2020-11-12,Approved,2,10.91,Medical,House,High,2418
1715,775,128738,2023-03-28,Defaulted,2,7.49,"Home Renovation",Car,High,2418
1716,149,51042,2024-09-24,Approved,2,10.02,"Business Expansion",Car,High,2418
1718,954,259381,2024-04-01,Rejected,2,7.35,"Home Renovation",None,Low,2418
1748,540,299218,2023-02-02,Approved,2,11.46,Medical,Car,Medium,2418
1761,841,96671,2020-04-28,Rejected,2,7.66,Education,House,Low,2418
1772,137,365889,2019-12-09,Closed,2,5.85,"Home Renovation",Car,Low,2418
1783,1,113010,2021-05-12,Rejected,2,6.73,"Home Renovation",None,Low,2418
1803,603,135225,2020-07-24,Rejected,2,3.76,Medical,None,Medium,2418
1807,222,30239,2022-10-11,Closed,2,12.5,Education,None,High,2418
1825,541,437319,2024-10-29,Rejected,2,9.75,Medical,House,Low,2418
1844,641,162025,2021-07-21,Rejected,2,10.17,Education,House,Medium,2418
1852,748,387204,2023-03-31,Closed,2,10.59,Medical,House,Low,2418
1857,790,27802,2022-05-06,Defaulted,2,7.33,"Home Renovation",House,Low,2418
1908,315,409796,2022-04-14,Closed,2,6.84,"Business Expansion",House,High,2418
1912,561,214122,2022-11-09,Defaulted,2,6.69,Medical,Car,High,2418
1936,678,113168,2021-09-03,Approved,2,4.28,Medical,Car,High,2418
1937,638,245691,2020-08-14,Rejected,2,10.58,Education,House,High,2418
1939,257,97424,2023-06-07,Defaulted,2,9.13,"Business Expansion",House,Low,2418
1955,563,437349,2021-12-14,Approved,2,12.49,Medical,None,High,2418
1957,776,264397,2020-03-15,Defaulted,2,10.21,Medical,House,High,2418
1960,817,62300,2020-04-21,Rejected,2,4.7,Education,Car,Medium,2418
1979,439,54332,2021-10-25,Approved,2,11.69,Medical,House,High,2418
1989,620,111713,2023-09-05,Closed,2,9.87,Medical,None,Medium,2418
2010,885,36547,2020-12-08,Approved,2,6.44,Medical,Car,Medium,2418
2018,763,473076,2021-06-30,Closed,2,4.69,Education,House,Low,2418
2037,127,150074,2020-02-24,Closed,2,12.28,"Home Renovation",None,Low,2418
2044,797,470401,2022-08-25,Closed,2,3.91,"Home Renovation",Car,Medium,2418
2069,416,108874,2024-10-30,Approved,2,4.54,Education,None,Low,2418
2092,288,179849,2022-08-08,Closed,2,7.73,"Home Renovation",None,Low,2418
2113,566,122511,2021-10-08,Closed,2,6.72,Education,House,Low,2418
2116,656,71451,2022-05-22,Rejected,2,9.29,"Home Renovation",None,High,2418
2121,684,259184,2023-08-07,Closed,2,10.8,"Business Expansion",None,Low,2418
2124,812,185522,2020-10-24,Rejected,2,4.76,"Business Expansion",None,Low,2418
2141,840,174417,2021-07-09,Rejected,2,9.01,"Home Renovation",None,Medium,2418
2150,173,412170,2021-07-17,Rejected,2,11.77,"Home Renovation",Car,High,2418
2152,892,248391,2020-05-29,Closed,2,7.37,"Home Renovation",None,High,2418
2161,397,79346,2022-09-16,Approved,2,4.45,"Business Expansion",None,Low,2418
2164,267,256195,2024-05-30,Approved,2,6.64,"Home Renovation",None,High,2418
2179,351,31378,2021-04-10,Approved,2,5.51,Medical,Car,Low,2418
2182,703,436138,2023-04-22,Defaulted,2,8.82,"Business Expansion",Car,Low,2418
2185,168,237934,2023-06-14,Defaulted,2,11.5,Education,None,High,2418
2186,93,8516,2024-11-07,Closed,2,5.01,Medical,House,Medium,2418
2188,754,72383,2020-10-28,Approved,2,9.99,"Business Expansion",House,Medium,2418
2195,911,108239,2022-01-15,Defaulted,2,7.92,Medical,House,High,2418
2196,857,391252,2021-03-13,Approved,2,5.47,"Business Expansion",House,High,2418
2205,380,192916,2022-11-17,Rejected,2,7.48,Education,Car,High,2418
2207,650,280915,2024-06-05,Rejected,2,8.27,Education,Car,High,2418
2213,543,363190,2020-09-24,Closed,2,3.82,Education,Car,Medium,2418
2214,120,418920,2022-06-01,Closed,2,3.58,Education,Car,Medium,2418
2219,999,90038,2023-11-30,Approved,2,4.57,"Home Renovation",None,High,2418
2227,633,188169,2024-11-04,Approved,2,8.06,"Business Expansion",Car,Medium,2418
2238,835,376560,2022-05-23,Defaulted,2,10.84,"Home Renovation",None,High,2418
2251,109,381263,2021-11-27,Closed,2,11.31,Education,House,Low,2418
2266,439,266450,2020-05-08,Closed,2,12.39,"Business Expansion",House,Low,2418
2271,538,116274,2022-11-10,Defaulted,2,8.25,Education,Car,Medium,2418
2273,406,351725,2020-01-11,Approved,2,9.77,"Business Expansion",Car,Medium,2418
2279,340,284195,2023-07-01,Closed,2,3.6,Medical,None,Low,2418
2286,639,453163,2022-04-14,Approved,2,9.81,"Home Renovation",House,Low,2418
2304,357,170507,2021-12-27,Approved,2,5.49,"Business Expansion",House,High,2418
2313,26,75184,2021-05-08,Approved,2,11.72,"Business Expansion",House,Low,2418
2347,33,197535,2022-01-30,Rejected,2,12.07,"Business Expansion",None,Low,2418
2352,225,215069,2021-03-13,Closed,2,8.97,Medical,House,High,2418
2364,995,30648,2024-07-16,Closed,2,9.22,Education,None,Medium,2418
2370,415,436206,2021-10-07,Defaulted,2,11.7,Education,Car,High,2418
2388,791,407144,2023-08-06,Defaulted,2,11.71,Education,House,Low,2418
2394,658,14903,2023-07-01,Defaulted,2,5.55,Medical,House,High,2418
2415,283,104951,2023-03-10,Approved,2,10.21,"Business Expansion",None,Low,2418
2418,228,159168,2023-07-26,Rejected,2,5.8,Medical,Car,Low,2418
2422,804,215825,2022-10-07,Approved,2,12.14,"Business Expansion",Car,High,2418
2427,721,418659,2022-06-26,Closed,2,8.56,"Home Renovation",None,Low,2418
2448,773,180740,2023-08-12,Approved,2,7.16,Education,None,High,2418
2455,93,405388,2023-02-16,Closed,2,4.78,"Home Renovation",None,High,2418
2469,50,46770,2022-12-11,Approved,2,7.86,Education,Car,Low,2418
2494,561,432230,2021-01-24,Approved,2,6.15,"Business Expansion",Car,Low,2418
2508,657,180168,2024-10-03,Approved,2,7.45,"Home Renovation",Car,Medium,2418
2512,844,242443,2022-09-28,Rejected,2,4.62,"Business Expansion",None,High,2418
2542,872,269056,2021-11-08,Defaulted,2,4.47,Education,House,High,2418
2544,886,421005,2024-02-26,Defaulted,2,4.14,"Home Renovation",None,Medium,2418
2576,639,418378,2020-03-22,Rejected,2,11.39,"Business Expansion",House,Low,2418
2589,50,372794,2021-06-06,Approved,2,12.24,"Home Renovation",Car,Medium,2418
2616,652,29316,2021-09-06,Closed,2,9.81,Education,House,Medium,2418
2647,52,420687,2021-06-24,Closed,2,12.34,"Business Expansion",House,High,2418
2648,584,118280,2021-05-31,Rejected,2,11.13,Education,None,High,2418
2658,832,419388,2024-11-26,Closed,2,12.41,"Home Renovation",House,Low,2418
2668,335,375540,2020-10-16,Defaulted,2,3.75,Medical,Car,Medium,2418
2672,433,142530,2020-10-30,Rejected,2,10.19,Education,None,High,2418
2691,268,472529,2020-09-13,Approved,2,4.16,Medical,House,Low,2418
2693,838,15622,2024-08-10,Approved,2,7.9,"Home Renovation",Car,High,2418
2698,347,492279,2020-08-07,Closed,2,4.6,"Business Expansion",None,Medium,2418
2708,276,91097,2022-10-18,Defaulted,2,8.66,"Home Renovation",None,Low,2418
2722,121,177632,2021-08-13,Closed,2,3.95,Education,House,Low,2418
2725,125,87609,2023-08-09,Defaulted,2,9.02,Medical,House,Medium,2418
2736,211,453155,2022-06-26,Approved,2,6.54,"Business Expansion",Car,Medium,2418
2740,389,187085,2021-12-21,Closed,2,9.69,Medical,None,High,2418
2741,911,250883,2022-07-24,Closed,2,9.05,"Business Expansion",House,High,2418
2743,498,79789,2020-05-08,Closed,2,11.26,Medical,House,Medium,2418
2758,295,335975,2019-12-20,Rejected,2,12.21,Medical,None,Medium,2418
2759,1,42217,2024-06-28,Closed,2,4.26,Medical,House,Low,2418
2760,524,321465,2024-03-28,Defaulted,2,11.6,Education,None,Medium,2418
2775,946,132844,2021-02-24,Defaulted,2,8.51,"Business Expansion",House,Medium,2418
2780,64,46658,2020-08-25,Approved,2,8.51,Medical,House,High,2418
14,662,111955,2020-02-04,Approved,1,11.15,Medical,House,Low,2719
15,183,116476,2022-09-04,Closed,1,7.67,Education,House,Medium,2719
28,140,144321,2020-01-16,Rejected,1,5.06,"Home Renovation",House,High,2719
39,913,128715,2020-04-05,Closed,1,5.97,"Home Renovation",None,High,2719
46,544,331488,2021-08-19,Defaulted,1,8.84,Education,House,Low,2719
47,574,13462,2022-04-03,Defaulted,1,7.93,Education,None,Medium,2719
52,548,486876,2024-04-10,Defaulted,1,11.68,"Business Expansion",House,Low,2719
70,803,422665,2024-09-23,Defaulted,1,8.71,"Business Expansion",Car,High,2719
71,214,356163,2019-11-29,Closed,1,9.73,"Business Expansion",House,Medium,2719
72,363,392762,2024-02-04,Rejected,1,7.83,"Business Expansion",House,Low,2719
82,399,162408,2024-05-07,Defaulted,1,10.88,"Home Renovation",Car,Medium,2719
110,843,11761,2020-06-23,Closed,1,6.21,"Business Expansion",None,Medium,2719
132,842,236693,2022-08-03,Defaulted,1,9.79,"Home Renovation",Car,Low,2719
158,146,227844,2021-03-26,Approved,1,5.35,"Home Renovation",None,Low,2719
166,5,121586,2024-04-17,Rejected,1,7.63,Education,Car,High,2719
177,967,377465,2023-06-10,Defaulted,1,5.87,"Business Expansion",Car,High,2719
199,471,127706,2024-04-21,Rejected,1,7.87,"Business Expansion",None,High,2719
206,511,257232,2023-11-08,Approved,1,11.14,Medical,Car,High,2719
215,759,204587,2020-07-27,Defaulted,1,10.67,Education,None,Medium,2719
240,769,424994,2020-04-12,Approved,1,8.63,Medical,Car,Low,2719
241,293,469923,2024-02-25,Defaulted,1,10.46,"Business Expansion",Car,Medium,2719
246,788,445732,2022-12-18,Rejected,1,5.63,Education,Car,Low,2719
249,687,243602,2023-12-23,Rejected,1,9.09,Medical,None,High,2719
250,782,448846,2022-02-15,Defaulted,1,10.71,"Home Renovation",House,Medium,2719
255,37,131204,2022-12-27,Defaulted,1,3.54,Education,Car,Low,2719
268,897,195807,2022-06-12,Defaulted,1,4.77,"Home Renovation",House,High,2719
274,492,159223,2021-10-23,Approved,1,11.14,"Home Renovation",House,High,2719
299,430,164637,2019-12-06,Defaulted,1,6.46,Education,Car,High,2719
305,183,93052,2020-07-30,Closed,1,3.81,"Business Expansion",House,Medium,2719
316,280,30253,2020-07-17,Approved,1,9.74,Medical,House,Medium,2719
335,619,484856,2022-04-09,Closed,1,11.6,"Business Expansion",House,High,2719
343,247,170241,2023-12-23,Defaulted,1,4,Education,House,Medium,2719
350,644,438787,2022-10-13,Approved,1,3.55,"Business Expansion",None,Medium,2719
352,491,327316,2023-08-29,Defaulted,1,8.25,Medical,House,Low,2719
361,945,269431,2020-10-03,Rejected,1,12.01,Medical,None,Low,2719
377,341,187680,2024-01-28,Defaulted,1,4.11,Education,None,Low,2719
393,237,449518,2020-08-10,Defaulted,1,7.73,Education,House,Medium,2719
394,817,498425,2020-09-03,Rejected,1,10.09,"Business Expansion",House,Low,2719
395,658,389964,2022-05-20,Rejected,1,4.8,Medical,None,High,2719
402,353,302162,2021-05-31,Closed,1,4.1,"Business Expansion",House,High,2719
415,559,443363,2024-02-16,Rejected,1,3.79,"Home Renovation",Car,Low,2719
416,637,129310,2023-01-17,Rejected,1,10.94,"Business Expansion",None,Medium,2719
426,595,308121,2022-10-07,Defaulted,1,10.66,Education,House,Low,2719
428,252,270867,2021-06-22,Closed,1,9.34,"Home Renovation",House,High,2719
431,42,498075,2021-12-17,Defaulted,1,9.61,Education,Car,Low,2719
441,28,443402,2024-09-09,Approved,1,12.33,Education,House,High,2719
443,772,236181,2022-01-01,Closed,1,5.43,Education,House,Medium,2719
445,697,178893,2020-08-25,Rejected,1,12.02,"Home Renovation",Car,High,2719
465,940,424758,2022-01-08,Defaulted,1,11.07,Education,None,Low,2719
468,223,77737,2023-08-23,Rejected,1,9.73,Medical,Car,Low,2719
472,158,232767,2023-02-17,Defaulted,1,9.89,"Home Renovation",None,High,2719
476,378,9440,2020-06-08,Rejected,1,9.31,Education,House,Medium,2719
492,550,117126,2020-01-16,Closed,1,5.51,"Home Renovation",Car,High,2719
496,615,186696,2022-05-24,Defaulted,1,10.52,Medical,None,Medium,2719
536,547,479240,2020-07-01,Closed,1,8.76,Education,None,Low,2719
549,549,283764,2024-07-27,Rejected,1,4.15,Education,House,Medium,2719
565,970,140212,2020-09-28,Closed,1,10.97,Medical,House,Low,2719
581,701,267330,2021-06-13,Rejected,1,5.74,"Home Renovation",None,Low,2719
584,893,18466,2024-08-05,Defaulted,1,4.92,"Home Renovation",House,Low,2719
593,590,416395,2021-06-12,Defaulted,1,5.93,"Home Renovation",None,High,2719
597,203,6677,2024-10-18,Approved,1,12.45,Education,None,Medium,2719
604,123,400604,2020-11-13,Closed,1,11.6,Education,House,Low,2719
613,842,59646,2020-02-16,Approved,1,12.45,"Business Expansion",Car,Low,2719
624,252,27794,2021-07-22,Closed,1,11.79,"Business Expansion",House,High,2719
632,878,337509,2020-04-09,Defaulted,1,5.63,Medical,Car,High,2719
634,669,20548,2021-04-08,Closed,1,9.15,Medical,House,Medium,2719
644,426,473330,2023-04-07,Defaulted,1,10.49,"Home Renovation",Car,High,2719
650,655,136139,2021-11-13,Rejected,1,11.69,"Home Renovation",House,Low,2719
663,16,46602,2020-07-27,Approved,1,7.97,Education,None,High,2719
667,834,360645,2022-10-01,Closed,1,5.67,Education,None,Low,2719
689,872,174845,2022-05-15,Closed,1,5.94,Education,House,Medium,2719
690,823,427935,2023-02-26,Closed,1,7.19,Medical,Car,High,2719
695,428,396214,2023-09-04,Approved,1,9.68,Medical,House,High,2719
697,635,371312,2019-12-24,Approved,1,11.61,"Home Renovation",None,Medium,2719
715,569,153945,2020-11-26,Closed,1,4.1,"Home Renovation",None,High,2719
728,845,272783,2021-04-10,Rejected,1,9.57,Education,Car,Low,2719
735,663,264138,2023-07-09,Approved,1,12.07,"Business Expansion",House,Medium,2719
748,498,35922,2022-10-11,Approved,1,12.12,Medical,Car,Low,2719
760,369,310582,2020-10-01,Closed,1,9,"Business Expansion",Car,High,2719
777,802,476285,2024-06-24,Rejected,1,11.37,Education,None,High,2719
782,102,147088,2020-06-07,Approved,1,9.05,"Business Expansion",Car,High,2719
786,816,461937,2022-09-12,Rejected,1,7.04,Education,None,Low,2719
790,67,445147,2024-05-19,Approved,1,11.71,Medical,Car,Low,2719
802,864,223643,2020-01-07,Rejected,1,7.99,Education,Car,Medium,2719
805,891,259755,2024-04-04,Rejected,1,10.95,Medical,House,Medium,2719
815,405,151041,2023-03-05,Closed,1,11.84,"Business Expansion",None,Medium,2719
826,118,85563,2022-06-09,Defaulted,1,6.97,Medical,House,Low,2719
830,807,220743,2020-03-09,Rejected,1,11.72,Education,None,Low,2719
831,693,368973,2021-06-23,Closed,1,8.63,Medical,None,Medium,2719
863,899,327232,2023-08-03,Defaulted,1,9.12,Medical,House,High,2719
887,767,260516,2021-04-21,Closed,1,10.26,Education,House,Low,2719
890,179,25743,2020-11-20,Rejected,1,7.84,"Home Renovation",House,Low,2719
906,895,192504,2021-10-25,Defaulted,1,3.54,"Business Expansion",Car,Low,2719
924,228,472996,2022-03-13,Approved,1,8.56,Medical,House,Medium,2719
938,250,159312,2022-09-23,Closed,1,11.19,Medical,House,High,2719
942,640,48925,2021-05-17,Closed,1,10.44,Education,Car,Low,2719
953,274,46838,2021-10-07,Approved,1,9.91,Medical,None,Medium,2719
955,389,54061,2023-01-06,Closed,1,8,"Business Expansion",House,Medium,2719
986,266,352089,2021-02-27,Rejected,1,6.77,"Business Expansion",Car,High,2719
987,111,70552,2022-01-16,Closed,1,8.14,"Home Renovation",Car,Low,2719
997,254,225601,2022-02-22,Defaulted,1,9.36,"Business Expansion",None,Medium,2719
1039,8,231965,2020-11-08,Defaulted,1,8.34,Medical,House,High,2719
1048,11,440227,2021-09-12,Closed,1,10.62,"Home Renovation",Car,Low,2719
1054,29,43552,2024-03-08,Defaulted,1,6.84,Education,None,High,2719
1063,799,353183,2023-07-12,Defaulted,1,5.51,"Business Expansion",None,Medium,2719
1064,59,27368,2021-07-15,Defaulted,1,7.33,"Home Renovation",House,High,2719
1082,889,112537,2021-05-27,Defaulted,1,3.71,Medical,Car,Medium,2719
1094,948,497618,2020-12-01,Rejected,1,4.72,Medical,Car,Low,2719
1095,326,110260,2023-06-24,Closed,1,6.98,"Home Renovation",Car,High,2719
1111,821,269094,2024-06-24,Closed,1,5.39,"Business Expansion",Car,Low,2719
1144,130,422010,2022-08-18,Defaulted,1,7.11,"Business Expansion",Car,Low,2719
1146,695,336675,2022-09-24,Rejected,1,6.62,Medical,House,Low,2719
1150,80,337142,2020-02-14,Approved,1,9.88,"Business Expansion",House,Medium,2719
1158,618,109907,2023-03-22,Approved,1,12.39,"Home Renovation",House,Medium,2719
1164,770,192347,2024-11-12,Approved,1,9.97,Medical,None,Medium,2719
1172,159,306689,2022-04-21,Rejected,1,7.28,"Business Expansion",Car,High,2719
1181,761,298661,2023-09-29,Closed,1,6.39,Education,House,Low,2719
1206,155,478081,2023-12-01,Closed,1,3.81,"Home Renovation",House,Low,2719
1210,863,447449,2022-10-12,Closed,1,11.01,"Business Expansion",Car,Medium,2719
1211,300,16617,2020-03-27,Defaulted,1,4.4,Medical,Car,Low,2719
1214,235,301693,2023-03-04,Closed,1,6.52,"Business Expansion",House,High,2719
1222,797,301247,2021-05-02,Approved,1,10.27,"Business Expansion",Car,Medium,2719
1223,936,184293,2022-10-27,Approved,1,7.86,"Business Expansion",None,Medium,2719
1229,570,474940,2021-11-21,Closed,1,5.12,"Business Expansion",House,Low,2719
1241,52,313365,2022-04-27,Rejected,1,5.35,Education,House,Medium,2719
1248,991,253966,2020-12-03,Closed,1,11.44,"Business Expansion",None,Low,2719
1250,172,468723,2022-03-20,Closed,1,11.47,"Business Expansion",House,High,2719
1256,883,33368,2020-01-04,Defaulted,1,11.88,Medical,None,High,2719
1258,83,455138,2019-12-03,Approved,1,5.59,"Business Expansion",None,Medium,2719
1265,881,123590,2024-08-15,Closed,1,12.04,Medical,None,Low,2719
1279,960,103220,2023-07-27,Closed,1,11.54,Education,Car,Low,2719
1301,896,122720,2020-06-09,Defaulted,1,4.23,Medical,Car,Medium,2719
1304,959,463450,2024-11-12,Approved,1,8.65,Medical,Car,Low,2719
1310,511,321874,2022-06-23,Closed,1,6.02,Medical,Car,Low,2719
1323,404,59404,2022-11-24,Approved,1,10.9,"Home Renovation",Car,Medium,2719
1324,443,169642,2021-09-02,Closed,1,9.37,Education,Car,Low,2719
1343,561,395354,2023-08-02,Defaulted,1,3.79,"Home Renovation",None,Low,2719
1371,944,136844,2024-03-24,Approved,1,11.83,"Business Expansion",House,High,2719
1381,838,64980,2022-06-26,Rejected,1,8.76,Medical,None,Medium,2719
1389,952,29065,2022-10-28,Approved,1,9.14,Education,None,High,2719
1390,590,174658,2024-03-05,Closed,1,9.13,Medical,House,High,2719
1395,306,165555,2024-10-22,Approved,1,11.8,"Home Renovation",None,Medium,2719
1413,588,382761,2023-05-07,Rejected,1,9.82,"Home Renovation",House,Low,2719
1424,642,78252,2024-11-21,Approved,1,6.53,"Business Expansion",None,High,2719
1446,263,482802,2023-02-28,Approved,1,6.6,"Business Expansion",None,High,2719
